purchase_id,item_id,supplier_id,purchase_date,quantity,total_cost
PUR02092,ITM0232,SUP055,2023-06-09 09:41:37.756134,178,207590.01
PUR02093,ITM0504,SUP044,2022-07-22 19:45:04.212126,276,689354.98
PUR02094,ITM0455,SUP028,2022-10-26 16:40:42.653604,139,426176.57
PUR02095,ITM0563,SUP009,2024-08-31 13:11:50.517081,125,159680.81
PUR02096,ITM0037,SUP018,2020-12-14 09:50:32.776690,148,405490.85
PUR02097,ITM0150,SUP023,2024-02-11 05:18:05.964987,262,704967.19
PUR02098,ITM0137,SUP030,2023-09-10 13:41:22.716847,173,246453.6
PUR02099,ITM0464,SUP032,2024-09-30 09:17:05.196261,282,69905.56
PUR02100,ITM0116,SUP024,2023-11-28 10:17:16.508773,151,283807.65
PUR02101,ITM0575,SUP011,2023-03-06 12:04:02.126382,4,5792.29
PUR02102,ITM0341,SUP052,2023-04-29 09:58:12.355012,162,98836.04
PUR02103,ITM0329,SUP026,2022-08-29 21:08:42.964957,91,32404.82
PUR02104,ITM0396,SUP011,2020-09-13 23:32:32.441025,264,715479.92
PUR02105,ITM0116,SUP020,2022-06-27 10:27:52.625613,126,255406.76
PUR02106,ITM0329,SUP044,2022-11-17 14:19:37.515424,116,41563.86
PUR02107,ITM0475,SUP018,2024-03-18 16:13:39.200969,28,52422.67
PUR02108,ITM0035,SUP034,2021-10-01 23:39:12.672577,137,367846.86
PUR02109,ITM0363,SUP036,2021-01-18 11:39:05.813892,162,109705.91
PUR02110,ITM0166,SUP004,2024-11-15 08:43:04.825367,187,87632.18
PUR02111,ITM0387,SUP021,2024-10-26 06:00:21.327540,33,87670.11
PUR02112,ITM0563,SUP026,2023-11-03 10:07:15.118916,293,352596.64
PUR02113,ITM0228,SUP014,2022-04-01 05:31:18.938155,13,6506.67
PUR02114,ITM0589,SUP026,2020-08-25 04:03:28.017769,296,641712.0
PUR02115,ITM0433,SUP013,2024-04-11 19:59:00.959078,254,368633.31
PUR02116,ITM0226,SUP026,2022-07-27 03:02:42.673176,14,16948.78
PUR02117,ITM0016,SUP041,2020-07-12 22:42:17.659439,264,812928.61
PUR02118,ITM0168,SUP015,2023-04-25 03:06:47.790303,160,236164.71
PUR02119,ITM0008,SUP027,2021-06-17 08:31:24.502841,227,419274.42
PUR02120,ITM0438,SUP057,2024-05-02 07:16:56.278688,178,429504.64
PUR02121,ITM0435,SUP023,2024-03-09 20:29:01.888573,165,487717.42
PUR02122,ITM0386,SUP022,2023-12-03 22:48:21.982946,45,130531.07
PUR02123,ITM0166,SUP010,2024-02-02 15:00:48.283084,154,82107.44
PUR02124,ITM0312,SUP005,2024-02-17 06:23:08.537992,286,748859.9
PUR02125,ITM0532,SUP004,2021-04-29 19:58:36.681204,38,115493.36
PUR02126,ITM0052,SUP050,2021-02-25 00:16:47.796463,104,196101.76
PUR02127,ITM0321,SUP036,2022-11-01 16:34:41.523799,155,276175.27
PUR02128,ITM0578,SUP016,2023-07-09 22:48:54.770548,81,6419.52
PUR02129,ITM0275,SUP032,2022-05-11 00:13:39.156642,179,290687.5
PUR02130,ITM0453,SUP011,2020-08-03 01:25:59.097791,97,110946.25
PUR02131,ITM0276,SUP039,2021-10-26 03:09:07.439097,30,62155.32
PUR02132,ITM0308,SUP033,2020-08-11 02:29:45.330560,160,33198.65
PUR02133,ITM0091,SUP035,2023-07-25 14:24:49.735200,7,3021.61
PUR02134,ITM0441,SUP048,2020-12-11 01:56:01.620833,295,66578.45
PUR02135,ITM0418,SUP004,2024-07-21 13:31:21.129930,272,569804.99
PUR02136,ITM0592,SUP023,2022-01-13 21:12:05.586648,203,328154.79
PUR02137,ITM0419,SUP003,2022-12-29 06:38:27.442066,78,9909.36
PUR02138,ITM0399,SUP020,2024-08-10 07:28:22.310327,151,276971.27
PUR02139,ITM0259,SUP001,2023-08-07 02:08:40.431069,187,533805.85
PUR02140,ITM0004,SUP060,2022-06-14 12:45:54.499033,28,76953.89
PUR02141,ITM0213,SUP033,2022-07-23 12:20:52.579476,179,196550.28
PUR02142,ITM0406,SUP010,2024-06-20 13:23:51.152109,210,471171.87
PUR02143,ITM0069,SUP044,2022-03-19 16:17:05.230772,196,267931.46
PUR02144,ITM0231,SUP003,2020-03-31 21:01:08.838671,255,230913.18
PUR02145,ITM0572,SUP055,2020-05-10 06:30:41.013108,215,436532.58
PUR02146,ITM0283,SUP032,2021-05-26 13:14:48.253941,201,263520.41
PUR02147,ITM0306,SUP045,2022-06-13 21:01:10.858087,115,114569.55
PUR02148,ITM0268,SUP059,2020-08-06 02:20:01.761942,139,166723.15
PUR02149,ITM0138,SUP038,2020-04-19 02:34:51.027307,291,230750.79
PUR02150,ITM0049,SUP031,2024-05-12 10:15:41.306744,139,265758.42
PUR02151,ITM0035,SUP021,2020-06-17 06:30:50.302500,199,584980.03
PUR02152,ITM0182,SUP024,2024-10-21 15:53:43.117065,17,15074.36
PUR02153,ITM0120,SUP059,2022-07-19 18:31:12.306933,55,90069.44
PUR02154,ITM0268,SUP024,2023-03-28 18:59:47.381543,82,99593.46
PUR02155,ITM0476,SUP052,2021-01-27 19:07:09.577579,26,11257.88
PUR02156,ITM0278,SUP010,2020-06-01 14:30:04.175471,47,116181.4
PUR02157,ITM0237,SUP006,2020-10-13 12:13:59.229687,26,33468.28
PUR02158,ITM0244,SUP028,2024-11-05 01:32:45.508233,209,113564.3
PUR02159,ITM0521,SUP001,2024-07-09 14:23:39.069371,120,71292.52
PUR02160,ITM0254,SUP058,2022-05-04 09:18:58.016503,222,61583.23
PUR02161,ITM0244,SUP047,2021-04-08 08:59:31.792290,79,48286.68
PUR02162,ITM0036,SUP046,2021-04-10 16:02:25.243991,282,455547.23
PUR02163,ITM0161,SUP044,2020-11-11 16:34:45.713601,41,43083.32
PUR02164,ITM0576,SUP010,2024-02-07 10:19:42.472906,156,134529.92
PUR02165,ITM0141,SUP041,2023-03-07 17:43:24.896547,1,1881.21
PUR02166,ITM0454,SUP030,2022-02-20 17:55:55.817724,256,683392.64
PUR02167,ITM0133,SUP053,2023-01-06 21:10:07.698974,34,88620.55
PUR02168,ITM0274,SUP015,2024-08-15 04:00:00.278348,65,48695.39
PUR02169,ITM0018,SUP014,2023-06-05 01:02:15.353054,255,646618.64
PUR02170,ITM0276,SUP024,2023-04-10 18:13:41.786041,74,180296.07
PUR02171,ITM0360,SUP010,2021-07-08 15:08:31.442303,4,9568.46
PUR02172,ITM0022,SUP026,2022-07-17 06:48:49.208815,21,25250.55
PUR02173,ITM0217,SUP001,2021-01-04 10:23:55.639532,154,41778.21
PUR02174,ITM0466,SUP020,2022-03-06 10:22:23.123217,244,129022.2
PUR02175,ITM0493,SUP029,2021-02-03 19:53:45.313654,69,179702.18
PUR02176,ITM0494,SUP034,2022-07-22 14:04:20.599833,10,18367.64
PUR02177,ITM0201,SUP002,2023-09-10 07:37:07.353778,99,306582.3
PUR02178,ITM0265,SUP002,2020-06-10 21:25:27.246391,32,9463.51
PUR02179,ITM0289,SUP002,2020-03-08 17:14:53.158263,73,110293.0
PUR02180,ITM0263,SUP008,2024-12-10 18:34:41.772570,233,471169.71
PUR02181,ITM0417,SUP054,2022-02-07 21:57:01.762945,178,526476.04
PUR02182,ITM0066,SUP025,2020-07-06 09:55:18.590594,3,2489.4
PUR02183,ITM0511,SUP018,2023-03-01 20:50:42.621036,104,205419.49
PUR02184,ITM0456,SUP045,2023-06-19 21:30:18.188353,35,45467.41
PUR02185,ITM0093,SUP017,2022-08-29 00:40:32.838370,115,215645.29
PUR02186,ITM0180,SUP030,2022-10-08 23:40:39.586549,205,85867.44
PUR02187,ITM0035,SUP008,2021-04-02 10:14:45.702219,112,297148.37
PUR02188,ITM0296,SUP042,2024-11-07 01:14:14.722116,199,154360.6
PUR02189,ITM0428,SUP046,2021-02-13 07:14:25.887376,250,483444.17
PUR02190,ITM0295,SUP029,2022-10-23 00:49:03.138020,101,72086.14
PUR02191,ITM0532,SUP051,2023-10-21 22:27:32.086454,83,218668.98
PUR02192,ITM0353,SUP019,2022-02-21 04:51:52.365831,222,514749.22
PUR02193,ITM0215,SUP056,2023-07-16 14:28:11.689741,291,561544.57
PUR02194,ITM0053,SUP037,2024-02-28 06:55:40.044481,156,65383.25
PUR02195,ITM0140,SUP024,2024-03-04 10:39:58.939677,99,134656.46
PUR02196,ITM0448,SUP018,2021-10-12 09:41:08.234431,253,774514.04
PUR02197,ITM0026,SUP010,2021-07-22 12:56:18.283702,226,52395.32
PUR02198,ITM0550,SUP016,2024-03-09 07:56:23.280378,240,593424.01
PUR02199,ITM0288,SUP057,2020-10-03 04:15:47.286957,113,155672.55
PUR02200,ITM0197,SUP050,2021-03-22 23:00:46.182174,144,245009.32
PUR02201,ITM0112,SUP041,2022-12-25 16:46:45.124341,243,116755.61
PUR02202,ITM0471,SUP042,2021-04-17 00:11:14.049380,69,7130.0
PUR02203,ITM0369,SUP054,2024-02-21 16:17:54.554604,204,395967.46
PUR02204,ITM0382,SUP044,2023-04-03 04:40:35.807327,12,32431.57
PUR02205,ITM0028,SUP060,2022-01-27 09:58:18.503498,93,56216.13
PUR02206,ITM0147,SUP005,2020-06-20 17:06:50.360159,58,34072.35
PUR02207,ITM0310,SUP015,2022-10-25 12:16:37.902233,295,405179.86
PUR02208,ITM0378,SUP023,2024-07-07 03:48:47.675214,262,43497.12
PUR02209,ITM0081,SUP031,2024-03-03 05:49:03.152579,176,16230.91
PUR02210,ITM0015,SUP030,2020-06-25 14:44:52.248884,8,3997.09
PUR02211,ITM0215,SUP007,2022-07-29 14:16:34.558287,70,125699.07
PUR02212,ITM0023,SUP020,2023-10-18 06:21:10.736935,55,29545.16
PUR02213,ITM0336,SUP039,2024-11-02 17:36:41.807459,61,76209.01
PUR02214,ITM0190,SUP003,2024-08-05 07:31:22.637259,254,638139.85
PUR02215,ITM0281,SUP003,2020-10-24 03:41:33.666353,107,23699.59
PUR02216,ITM0160,SUP031,2023-02-02 21:58:15.239156,152,44096.74
PUR02217,ITM0385,SUP007,2022-07-11 06:59:55.538962,284,752701.58
PUR02218,ITM0284,SUP001,2023-03-13 15:24:20.460661,34,74333.78
PUR02219,ITM0091,SUP056,2023-02-04 13:28:24.501647,67,24973.24
PUR02220,ITM0493,SUP027,2021-07-22 09:36:05.109607,282,709420.12
PUR02221,ITM0484,SUP050,2024-09-30 18:18:46.744970,191,400568.82
PUR02222,ITM0140,SUP001,2022-12-26 12:08:18.451832,150,226549.33
PUR02223,ITM0463,SUP006,2022-12-08 13:29:48.951867,107,132365.25
PUR02224,ITM0020,SUP020,2022-05-07 06:42:27.864181,206,579242.53
PUR02225,ITM0339,SUP039,2020-07-15 14:24:24.103434,37,111349.11
PUR02226,ITM0410,SUP044,2021-09-17 17:01:50.367968,131,274307.89
PUR02227,ITM0597,SUP003,2024-06-22 00:42:00.346851,232,64328.96
PUR02228,ITM0434,SUP059,2021-09-19 23:42:16.774573,64,28168.88
PUR02229,ITM0202,SUP002,2021-03-08 19:56:06.487119,218,177551.47
PUR02230,ITM0025,SUP060,2024-04-05 03:37:34.135327,104,283864.63
PUR02231,ITM0031,SUP047,2024-08-20 06:17:47.100139,58,177723.12
PUR02232,ITM0468,SUP032,2021-09-08 08:29:52.836874,52,87471.93
PUR02233,ITM0207,SUP059,2021-11-13 13:10:23.580793,267,256987.67
PUR02234,ITM0402,SUP020,2022-07-19 13:57:18.876587,265,178923.6
PUR02235,ITM0168,SUP036,2023-06-02 16:13:23.677237,71,108746.85
PUR02236,ITM0343,SUP027,2022-07-27 15:15:06.800572,110,137795.89
PUR02237,ITM0067,SUP020,2023-03-28 19:51:24.844285,146,289881.64
PUR02238,ITM0011,SUP019,2022-07-20 21:06:06.839648,65,56641.63
PUR02239,ITM0411,SUP055,2024-06-17 08:19:59.775426,79,146741.79
PUR02240,ITM0165,SUP021,2024-07-15 12:48:08.072098,137,389473.06
PUR02241,ITM0140,SUP043,2023-04-15 04:25:45.961679,172,267050.44
PUR02242,ITM0481,SUP020,2020-04-18 13:53:19.243827,139,214127.42
PUR02243,ITM0412,SUP005,2024-03-04 01:21:56.852493,131,127192.17
PUR02244,ITM0262,SUP055,2022-07-04 00:12:39.042503,205,424041.63
PUR02245,ITM0506,SUP020,2021-04-01 19:36:23.339007,261,737002.58
PUR02246,ITM0213,SUP012,2023-12-05 03:48:50.458997,160,184060.07
PUR02247,ITM0345,SUP048,2024-01-02 22:28:54.542010,150,46694.04
PUR02248,ITM0559,SUP010,2024-07-06 16:40:02.204857,107,100527.94
PUR02249,ITM0036,SUP053,2023-02-03 13:28:22.637611,26,42149.98
PUR02250,ITM0594,SUP022,2023-09-23 09:42:48.930181,67,140033.11
PUR02251,ITM0044,SUP038,2022-12-25 05:50:55.921361,182,442288.17
PUR02252,ITM0407,SUP028,2022-04-29 21:45:38.005089,127,357936.19
PUR02253,ITM0087,SUP012,2020-06-06 10:23:59.007156,136,198694.69
PUR02254,ITM0035,SUP039,2021-01-04 00:54:40.104411,24,67115.29
PUR02255,ITM0453,SUP010,2023-04-26 04:33:24.343838,269,276479.26
PUR02256,ITM0317,SUP048,2020-10-08 09:58:35.102847,230,405721.86
PUR02257,ITM0166,SUP035,2024-12-18 00:47:29.569722,109,54304.02
PUR02258,ITM0180,SUP048,2024-12-25 13:46:28.841288,188,82411.48
PUR02259,ITM0514,SUP044,2022-01-26 05:14:18.060891,235,358840.8
PUR02260,ITM0447,SUP040,2024-11-23 07:05:38.696404,142,406899.99
PUR02261,ITM0478,SUP037,2022-10-06 10:40:23.487842,46,24273.28
PUR02262,ITM0353,SUP017,2022-12-08 18:41:51.676889,243,556247.39
PUR02263,ITM0535,SUP052,2021-03-14 23:34:19.142029,261,649967.14
PUR02264,ITM0026,SUP027,2023-12-05 07:13:42.845997,239,49566.88
PUR02265,ITM0030,SUP052,2022-07-06 10:01:07.390407,141,315224.85
PUR02266,ITM0224,SUP046,2021-03-08 05:42:47.678832,152,156455.91
PUR02267,ITM0106,SUP056,2024-12-15 15:54:07.173126,29,13740.11
PUR02268,ITM0540,SUP029,2022-11-17 20:05:40.134138,19,28694.49
PUR02269,ITM0457,SUP026,2021-06-17 17:17:01.930757,81,159958.85
PUR02270,ITM0061,SUP009,2023-02-19 06:04:46.766511,176,269639.68
PUR02271,ITM0176,SUP051,2023-05-06 06:37:58.711481,221,345474.64
PUR02272,ITM0463,SUP012,2024-06-17 09:03:49.737467,288,316992.77
PUR02273,ITM0141,SUP043,2020-01-04 22:35:35.382307,46,85336.98
PUR02274,ITM0086,SUP026,2024-10-03 11:33:08.222688,81,19265.42
PUR02275,ITM0488,SUP033,2023-11-26 15:34:42.155427,71,96230.27
PUR02276,ITM0395,SUP032,2022-04-22 19:04:42.522736,230,466883.17
PUR02277,ITM0353,SUP011,2022-05-11 09:16:58.205160,123,273070.98
PUR02278,ITM0424,SUP029,2024-02-26 17:08:51.035035,23,63410.87
PUR02279,ITM0108,SUP059,2021-01-21 20:44:09.084625,98,228976.86
PUR02280,ITM0179,SUP008,2024-01-11 00:10:04.877503,189,313388.34
PUR02281,ITM0582,SUP025,2023-09-01 14:01:54.157877,132,228301.22
PUR02282,ITM0414,SUP020,2024-11-12 17:53:53.622013,130,40831.57
PUR02283,ITM0206,SUP021,2023-07-22 11:47:43.381179,186,375818.36
PUR02284,ITM0067,SUP004,2022-04-29 16:52:22.706704,28,64231.68
PUR02285,ITM0479,SUP036,2023-08-13 15:00:12.186199,161,26397.21
PUR02286,ITM0138,SUP043,2021-09-08 16:26:47.488975,279,250016.81
PUR02287,ITM0225,SUP029,2024-01-16 19:41:29.224484,84,204362.01
PUR02288,ITM0061,SUP019,2021-01-22 15:59:14.879697,287,427307.59
PUR02289,ITM0293,SUP026,2024-03-18 06:57:50.710578,48,13130.75
PUR02290,ITM0015,SUP036,2021-05-02 00:58:29.593886,46,23763.3
PUR02291,ITM0050,SUP025,2021-04-03 13:05:41.560699,45,111608.72
PUR02292,ITM0101,SUP023,2020-09-10 09:51:02.591021,218,119359.78
PUR02293,ITM0426,SUP038,2022-01-06 18:11:49.601816,95,157800.42
PUR02294,ITM0010,SUP028,2023-04-21 19:07:44.317868,178,114419.94
PUR02295,ITM0123,SUP041,2020-07-30 07:04:25.114761,35,10876.95
PUR02296,ITM0253,SUP011,2024-06-12 05:45:59.712461,56,126295.34
PUR02297,ITM0332,SUP029,2020-05-27 07:59:35.502149,59,184388.88
PUR02298,ITM0201,SUP044,2020-05-28 01:09:40.308304,20,64455.23
PUR02299,ITM0098,SUP050,2020-10-28 16:26:39.877945,176,465388.99
PUR02300,ITM0222,SUP020,2020-02-19 20:01:33.174200,86,157676.05
PUR02301,ITM0275,SUP009,2020-03-29 01:51:28.252042,148,263940.93
PUR02302,ITM0504,SUP024,2023-08-22 10:36:16.188654,62,155686.85
PUR02303,ITM0559,SUP047,2023-09-20 05:55:16.030717,94,83215.2
PUR02304,ITM0370,SUP049,2020-05-31 03:18:58.658731,14,4053.3
PUR02305,ITM0523,SUP041,2022-03-23 09:26:14.900744,105,104291.7
PUR02306,ITM0589,SUP013,2022-01-31 09:16:56.558266,178,344719.17
PUR02307,ITM0330,SUP058,2024-07-28 07:20:32.413550,209,28902.24
PUR02308,ITM0221,SUP002,2024-08-21 05:15:12.703227,69,77061.72
PUR02309,ITM0347,SUP017,2021-12-17 16:44:21.231871,63,152755.65
PUR02310,ITM0566,SUP050,2020-01-03 03:28:42.805513,171,135781.33
PUR02311,ITM0059,SUP058,2020-09-01 03:41:42.549624,283,725810.75
PUR02312,ITM0032,SUP027,2021-09-03 03:38:19.030646,187,90463.39
PUR02313,ITM0208,SUP038,2020-01-25 19:41:45.027640,236,703609.99
PUR02314,ITM0338,SUP002,2024-11-11 07:26:31.860271,167,157104.81
PUR02315,ITM0213,SUP033,2023-11-30 06:14:53.905975,212,255572.49
PUR02316,ITM0179,SUP005,2020-12-23 22:17:26.645842,117,193887.13
PUR02317,ITM0310,SUP014,2023-09-02 00:29:09.333599,233,349023.95
PUR02318,ITM0409,SUP027,2023-12-30 23:43:53.439290,163,348721.73
PUR02319,ITM0138,SUP050,2020-07-08 23:45:45.577689,81,72846.69
PUR02320,ITM0391,SUP059,2023-07-13 00:55:21.780550,265,285858.33
PUR02321,ITM0382,SUP036,2020-08-31 17:40:47.410881,123,351264.9
PUR02322,ITM0511,SUP027,2021-09-27 06:08:49.827751,60,101442.32
PUR02323,ITM0275,SUP014,2020-11-26 05:25:25.234867,62,105748.67
PUR02324,ITM0495,SUP015,2024-06-04 21:01:20.000138,255,307564.6
PUR02325,ITM0045,SUP027,2024-08-01 23:27:10.099937,106,204864.95
PUR02326,ITM0462,SUP059,2020-08-24 16:03:26.608548,144,239837.35
PUR02327,ITM0038,SUP056,2022-12-07 07:54:16.241708,236,118825.77
PUR02328,ITM0067,SUP058,2022-07-02 03:52:43.272654,32,69974.53
PUR02329,ITM0587,SUP059,2023-12-01 12:47:20.429327,247,301354.83
PUR02330,ITM0264,SUP054,2021-09-04 04:25:41.497741,232,675472.66
PUR02331,ITM0515,SUP008,2020-08-30 14:42:59.810935,38,76944.69
PUR02332,ITM0012,SUP021,2023-04-04 01:54:26.177469,167,366840.05
PUR02333,ITM0594,SUP034,2021-03-25 02:45:33.918638,105,225158.88
PUR02334,ITM0171,SUP049,2022-08-27 12:59:38.025342,16,23753.33
PUR02335,ITM0350,SUP028,2022-09-17 11:52:05.331185,54,112466.82
PUR02336,ITM0234,SUP024,2021-09-07 12:46:14.622509,254,132628.37
PUR02337,ITM0304,SUP017,2023-05-17 17:48:22.447827,237,612614.4
PUR02338,ITM0506,SUP058,2023-11-29 00:07:36.605782,18,52125.68
PUR02339,ITM0495,SUP057,2023-03-31 04:14:50.021603,260,290062.6
PUR02340,ITM0557,SUP052,2022-06-05 08:19:11.726525,37,35812.04
PUR02341,ITM0537,SUP006,2024-01-26 00:35:26.590518,296,597673.81
PUR02342,ITM0004,SUP038,2022-05-22 08:32:07.100021,63,174345.41
PUR02343,ITM0388,SUP019,2021-12-08 07:27:57.551270,68,45343.09
PUR02344,ITM0230,SUP001,2021-01-01 07:29:50.925915,176,311023.82
PUR02345,ITM0442,SUP038,2020-04-09 08:48:58.816453,19,59089.0
PUR02346,ITM0449,SUP026,2024-09-09 07:18:26.112188,86,215028.01
PUR02347,ITM0195,SUP005,2024-03-03 20:59:57.061150,235,438740.49
PUR02348,ITM0156,SUP004,2021-10-08 13:09:47.558710,146,34345.41
PUR02349,ITM0110,SUP025,2022-08-06 11:22:45.602085,295,337274.33
PUR02350,ITM0459,SUP045,2022-08-13 02:16:45.739368,92,190969.7
PUR02351,ITM0329,SUP052,2024-10-01 06:35:50.806335,271,94711.28
PUR02352,ITM0061,SUP049,2020-01-03 20:47:11.212532,73,103830.02
PUR02353,ITM0597,SUP058,2020-04-10 01:28:18.404943,275,80451.99
PUR02354,ITM0465,SUP045,2020-02-05 03:59:54.953181,75,16705.72
PUR02355,ITM0043,SUP022,2023-04-28 15:38:44.130257,85,32937.02
PUR02356,ITM0284,SUP048,2024-08-31 16:39:03.350958,191,385295.25
PUR02357,ITM0167,SUP013,2021-01-04 15:15:56.764465,282,684393.14
PUR02358,ITM0400,SUP023,2024-11-05 12:52:30.958019,177,170046.06
PUR02359,ITM0579,SUP033,2023-07-21 01:02:12.568094,246,12643.19
PUR02360,ITM0548,SUP025,2024-05-03 02:43:26.144053,260,82258.46
PUR02361,ITM0383,SUP010,2020-06-22 02:08:40.617748,145,238624.53
PUR02362,ITM0349,SUP018,2021-09-11 15:00:52.321146,247,328182.96
PUR02363,ITM0447,SUP055,2022-04-14 06:07:27.350665,129,386241.22
PUR02364,ITM0523,SUP027,2021-10-17 17:24:24.217839,77,68984.65
PUR02365,ITM0531,SUP056,2023-06-27 16:57:26.462846,202,320938.33
PUR02366,ITM0190,SUP056,2023-09-12 08:27:54.338002,81,222388.59
PUR02367,ITM0072,SUP049,2023-08-22 10:52:37.903624,119,171668.95
PUR02368,ITM0299,SUP026,2021-01-22 21:03:59.901645,213,99399.76
PUR02369,ITM0075,SUP049,2021-01-02 20:37:47.461765,107,126323.39
PUR02370,ITM0281,SUP042,2022-06-01 04:54:03.838133,137,31656.36
PUR02371,ITM0462,SUP052,2023-08-06 19:54:46.411696,95,168619.73
PUR02372,ITM0287,SUP002,2022-11-25 02:25:39.664620,99,123323.58
PUR02373,ITM0201,SUP010,2022-02-04 00:05:25.170069,177,544119.29
PUR02374,ITM0488,SUP060,2020-03-26 16:35:50.981536,48,58571.9
PUR02375,ITM0541,SUP020,2020-09-07 09:11:29.493913,176,326621.82
PUR02376,ITM0095,SUP038,2022-08-08 13:19:51.972231,45,133728.37
PUR02377,ITM0274,SUP003,2023-06-06 19:56:31.849843,258,170677.6
PUR02378,ITM0131,SUP010,2022-01-07 10:57:27.340658,166,363196.79
PUR02379,ITM0547,SUP028,2023-06-23 19:42:12.191336,3,4471.84
PUR02380,ITM0132,SUP019,2024-09-01 14:25:17.072089,218,414505.13
PUR02381,ITM0297,SUP059,2020-06-28 08:15:59.857880,187,295576.38
PUR02382,ITM0335,SUP017,2020-08-31 18:48:42.568706,97,107309.14
PUR02383,ITM0114,SUP044,2024-12-23 07:39:07.175253,191,395600.09
PUR02384,ITM0465,SUP053,2020-02-28 23:53:08.245718,43,10031.18
PUR02385,ITM0090,SUP044,2023-04-12 06:50:51.256428,260,651756.26
PUR02386,ITM0223,SUP023,2023-06-25 18:43:18.510436,171,170420.1
PUR02387,ITM0599,SUP028,2021-05-19 01:03:51.953291,237,357017.15
PUR02388,ITM0222,SUP027,2023-08-22 00:34:43.298013,189,330125.28
PUR02389,ITM0267,SUP032,2020-09-21 13:24:45.436524,20,4354.76
PUR02390,ITM0545,SUP038,2022-12-21 22:46:49.099775,173,138332.18
PUR02391,ITM0294,SUP012,2023-11-07 20:10:33.412978,145,41473.14
PUR02392,ITM0238,SUP020,2023-03-14 22:55:27.503914,66,78817.51
PUR02393,ITM0517,SUP006,2022-05-03 10:58:59.908914,226,359522.51
PUR02394,ITM0248,SUP003,2024-09-06 06:37:08.543990,281,730744.66
PUR02395,ITM0563,SUP003,2021-04-30 19:25:57.129114,127,165725.94
PUR02396,ITM0577,SUP023,2021-04-30 19:19:30.951194,130,51947.83
PUR02397,ITM0196,SUP009,2023-07-28 09:26:54.123784,254,526375.21
PUR02398,ITM0570,SUP033,2021-08-01 14:14:11.588050,73,20997.17
PUR02399,ITM0176,SUP036,2024-07-07 17:43:00.760112,148,258029.24
PUR02400,ITM0186,SUP012,2022-01-23 22:31:10.900540,79,62069.62
PUR02401,ITM0486,SUP026,2020-06-03 17:10:19.525053,282,261751.91
PUR02402,ITM0135,SUP037,2020-10-02 22:33:59.619286,109,265398.51
PUR02403,ITM0572,SUP050,2024-03-08 01:57:46.972040,124,288600.33
PUR02404,ITM0315,SUP048,2024-02-17 07:18:24.234959,85,81258.84
PUR02405,ITM0394,SUP010,2022-04-09 00:54:47.788313,98,6927.54
PUR02406,ITM0123,SUP044,2023-11-05 13:51:29.429749,152,47247.31
PUR02407,ITM0367,SUP011,2020-10-02 17:45:45.622264,81,62006.66
PUR02408,ITM0244,SUP019,2020-08-04 13:36:29.126856,17,10695.74
PUR02409,ITM0414,SUP005,2023-05-10 10:21:58.995593,101,34308.85
PUR02410,ITM0351,SUP024,2023-06-06 09:47:57.731787,70,205335.51
PUR02411,ITM0431,SUP035,2021-09-24 07:53:14.089988,238,190151.73
PUR02412,ITM0589,SUP028,2022-08-11 09:33:41.203888,57,127539.93
PUR02413,ITM0087,SUP030,2020-02-15 19:54:02.630169,130,181587.42
PUR02414,ITM0592,SUP019,2022-06-30 22:26:20.272280,105,147556.59
PUR02415,ITM0409,SUP006,2020-06-24 15:02:52.885940,82,172904.23
PUR02416,ITM0381,SUP056,2020-08-20 19:30:28.241087,50,28832.32
PUR02417,ITM0474,SUP049,2023-09-05 17:37:41.169417,297,45330.15
PUR02418,ITM0085,SUP055,2024-05-11 08:40:28.994709,145,29017.76
PUR02419,ITM0472,SUP045,2020-01-02 10:36:50.095020,206,308555.93
PUR02420,ITM0360,SUP039,2023-04-28 22:17:37.471512,90,216273.28
PUR02421,ITM0311,SUP019,2023-11-18 12:19:39.124724,170,458371.52
PUR02422,ITM0310,SUP051,2024-07-27 04:47:10.587966,238,380152.74
PUR02423,ITM0105,SUP057,2023-03-24 16:55:02.454454,166,186027.26
PUR02424,ITM0424,SUP031,2024-08-24 13:36:52.443866,142,364333.95
PUR02425,ITM0190,SUP058,2020-07-11 06:22:32.698493,187,499493.45
PUR02426,ITM0252,SUP044,2023-10-25 12:29:24.669953,155,52284.82
PUR02427,ITM0214,SUP011,2020-06-01 22:09:52.057222,264,95811.41
PUR02428,ITM0473,SUP017,2023-12-14 10:30:06.417968,87,136469.93
PUR02429,ITM0122,SUP017,2021-01-29 17:08:07.830302,233,130978.67
PUR02430,ITM0326,SUP050,2022-04-23 17:33:57.942769,203,232784.34
PUR02431,ITM0218,SUP015,2024-07-12 12:30:48.834237,133,98953.46
PUR02432,ITM0170,SUP006,2022-12-29 06:43:58.901404,133,190459.08
PUR02433,ITM0258,SUP032,2022-07-06 22:11:56.681515,247,633025.06
PUR02434,ITM0076,SUP040,2024-03-12 02:56:18.297001,250,486699.82
PUR02435,ITM0357,SUP011,2021-04-29 11:38:32.318087,243,533145.13
PUR02436,ITM0240,SUP058,2024-03-03 09:41:53.187024,280,707308.98
PUR02437,ITM0357,SUP013,2020-03-27 21:07:47.311683,201,470101.64
PUR02438,ITM0577,SUP017,2020-10-26 20:42:49.546540,206,85877.3
PUR02439,ITM0318,SUP028,2024-10-26 06:35:23.903313,298,408540.22
PUR02440,ITM0098,SUP049,2022-07-25 08:27:42.351277,137,344146.72
